"userid","trackid","mood.adorable","mood.aggressive","mood.amazed","mood.angry","mood.animated","mood.bitchy","mood.bored","mood.celebratory","mood.cool","mood.dancing","mood.deep","mood.delighted","mood.dramatic","mood.dreamy","mood.driving","mood.easy","mood.elegant","mood.emotional","mood.encouraged","mood.energetic","mood.enthusiastic","mood.epic","mood.euphoric","mood.excited","mood.fantastic","mood.fast","mood.festive","mood.free","mood.friendly","mood.fun","mood.funny","mood.furious","mood.gentle","mood.glorious","mood.good","mood.graceful","mood.happy","mood.heroic","mood.hot","mood.in_love","mood.inspired","mood.intense","mood.interested","mood.joyful","mood.jumpy","mood.liberated","mood.light_hearted","mood.liked","mood.loud","mood.melancholic","mood.moody","mood.motivational","mood.nocturnal","mood.passionate","mood.peaceful","mood.playful","mood.pleasant","mood.positive","mood.powerful","mood.pulsating","mood.reflective","mood.relaxed","mood.religious","mood.repetitive","mood.retro","mood.rhythmical","mood.romantic","mood.sad","mood.satisfied","mood.sensual","mood.sentimental","mood.serene","mood.severe","mood.sexual","mood.sexy","mood.slow","mood.smooth","mood.soft","mood.sorry","mood.spiritual","mood.spontaneous","mood.stimulated","mood.strong","mood.stylish","mood.successful","mood.tragic","mood.tranquil","mood.uplifting","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
1094,42850606,,,,0,0,0,,,,,,,,,,,0,,,0,,0,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,,,1,,,,,0,,0,,0,0,0,0,,,,0,0,0,,,,,0,,,,,,,,,,1,0,0,0,0,0,1,0,0
2434,15314402,,,,,,,,,,,0,0,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,0,,0,,0,,0,,0,,0,0,,,,,,,1,,,,0,,,,0,,,0,0,,,0,,,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0
1889,1497681,,,,0,,,,0,0,,,,0,,,,0,,,,0,0,,,0,0,,,,,,,,0,,,,,0,,,,,,,,0,,,0,,,,,,,,,0,,,,,,,0,,,1,,,0,,,,0,,,0,,,,0,0,0,,,,0,1,0,0,0,0,0,0,0
522,16435920,,0,,0,,,0,,,,,,0,0,,0,,,0,,,,,,,1,,,,,,,0,,,,,,,,,,0,,0,0,,,,0,,,,,0,0,0,,,,,,,0,,,,,,0,,,,,,0,,,,0,0,0,,,,,,,0,0,0,0,0,1,1,0,0
3317,44188393,0,,,,0,,,,,0,0,,,,,,,,,,,,,,,,,0,,,0,,0,0,,0,,0,,,,,,,,0,,,0,,,,,,,0,,,,0,,0,,,0,,,,,,1,,0,0,,,,,,,,,0,,,0,,0,1,0,0,0,0,1,1,0,0
2373,8354591,,0,0,,,0,,,,,,1,,,,,,,,0,,,,0,,,,,,,,,,,,,0,0,,,,0,,,,,0,,,,0,,,0,0,0,,,,0,0,,,,0,,0,,,0,,0,,0,,,,,,,,,0,,,,,,0,0,1,0,1,0,0,0,0
3123,30041673,,,,,,,,0,,,,0,0,0,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,0,0,1,0,0,,0,0,0,0,,,,,,0,,,0,,0,,0,,,,,,,0,,,,,,0,0,0,0,0,0,1,0,0,0
120,15906287,,,,,0,,,0,,,,,,,,,,,,0,1,,,0,,,0,0,0,,,,,0,,,,,0,0,,0,,,,,,,,0,,0,,0,,0,,,,,,,0,,,,,,,,,,0,0,0,,,,,,,0,,0,,,,,1,0,1,1,1,1,1,1,1
1251,45190391,,,,0,,0,,,,,,0,,,,,0,,0,,,,0,,0,,0,0,,,,,,,0,,,,1,,,,0,,,,,0,,,,,,,0,,,,0,,0,,,,,,,,,0,,,,,,,0,,0,0,,,0,,0,,,,0,1,0,0,0,0,0,0,0
2282,44892173,,,0,,0,,0,0,,,0,,,,0,0,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,0,0,,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,0,0,0,,,,0,0,0,0,0,0,0,1,0,0
3331,44892220,0,,,,,,,,,0,,,,,0,,,0,,,,0,,,,,,,,,,,,,,0,0,,1,,,,0,,,,,0,,,0,,0,0,0,0,,,,,0,,,,0,,0,0,,0,,0,,,,,,,,,,,,,,,0,,0,0,1,0,0,0,0,0,0
2914,43628597,,,,,,,,,,,,,0,,,,,0,0,,,0,,0,,,,,0,,,0,0,,,,,,,,,,,0,0,,,0,,,,,0,,,,0,,,,,1,0,,0,,,,,,,,,,,,0,,,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0
3330,21849720,,,0,,,,,,0,,,0,0,,,,,0,,,,,,,,0,0,0,0,0,,,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,0,1,,,0,0,0,,,,,,,,0,,,,,0,0,0,0,0,1,0,1,0
842,45688853,,,,,0,0,,,,,0,0,0,0,,0,,,,,,0,,,,,0,,,,0,,0,,,0,,1,,,,,0,,,,,,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,,,0,,,0,0,1,0,1,0,1,0,0
1512,22907293,,,0,0,,,0,,0,,,,,,,0,0,,0,,0,,,,,,,0,,1,,,0,,0,,,,,,,,,,,0,,,,,,,,,,0,0,,0,0,,,,0,0,,,,,,,,,0,,,,,0,,,,,,,,0,,1,1,1,1,1,1,1,1,1
199,43297863,1,,,0,0,0,,,,,,,,,,0,0,,,,0,,0,,,,,0,0,,,,,,0,,0,,,,,,0,,,,,0,,,0,,,,,,,0,,,0,,0,,,,,,0,,0,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,1,0
1262,21186529,,,,,,,0,,,,0,,,,,0,0,0,,0,0,,,0,,,0,0,,,0,,,0,,,,,,,,,0,,,,,,,,,0,0,,,,,,,,,1,,,0,,,,0,,,,,0,,,0,,,,,,,0,,0,,,0,1,0,0,0,0,0,0,0
3005,41326318,,,0,,,,0,,,,,,0,,,,0,,,,0,0,0,,0,,,,,0,,,,,,,0,,,,,0,,0,,0,,,,,,,0,1,,0,,,0,,0,0,,,0,,0,,,,,,0,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0
3330,6930065,,0,0,0,,,0,,,,,,,,,,,,0,,,,,,,0,,0,,,,,,0,,0,,,,,,,,0,,0,,0,,,,,,0,,,0,0,,,,,,,0,1,,,,0,,,,,0,,,,,,0,,,0,,0,,,1,0,0,0,0,1,1,0,0
1770,6578453,,,,,0,,,,,,0,,,,0,,0,,,,,,,,,0,,,,0,0,,0,,,,,,,,0,0,,,0,,0,,,,,,,,,,1,,0,,,,,,0,0,0,,,,,,,0,,,,,,,0,0,,0,,,0,,1,0,0,0,0,1,0,0,1
2602,13808672,,,0,,0,,0,0,,,0,,,,,,,0,0,,,,,,0,,,,,,,0,,0,,,,,,,,,,,,,0,,,,,,0,,,,,,,,0,0,,,,,,,,,,0,,,0,0,,,0,,,0,1,0,0,,,,1,1,1,1,1,1,1,1,1
1251,33381421,,,,,,,0,,0,,0,,,0,0,,,,,1,,,,,0,,0,,,,,,,0,,,,,,,0,0,0,,,,,,,0,,0,,,0,0,,,,,0,,,,0,,,,,,,0,,,,,,,0,,0,,,,0,,,,0,0,0,0,0,0,0,0,0
1129,35421164,0,,0,0,,,,,,0,,,,,,,,,,,,0,0,,,,0,,,,,1,0,,0,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,0,,,0,0,,,,,,,,0,0,0,,,,,0,,,,0,0,,0,0,1,0,0,0,0,0,0
26,6544914,,0,,0,,,,,0,,0,,,,,,,,,,,,0,0,,,,,,,,0,,,,,,,,,0,,,,0,0,0,,0,,,,,,,,,,0,,,0,,,1,,,,,,,,0,,,,0,0,,0,,,,,,0,0,0,0,1,1,1,0,1,1,0,1
1282,37513954,0,0,,,0,,,,,,,,0,,,,0,,0,0,,,,,,0,,,,,,0,,,,,,,,,,0,1,,,,0,,,0,,,,,,,,,,,,,0,,,0,,0,0,,,,,0,0,,,,,,,,0,0,0,,,,1,0,0,0,1,0,1,0,0
659,3085322,0,,0,,0,,0,,,,,,0,,,0,,1,,,,,,0,,,,,,,,0,,,,,,,0,,,,0,,,0,,0,0,,,,,,,0,,,,,,,,,,,,,,0,,0,0,,,,,,,,0,,,,0,0,0,,1,1,1,1,1,1,1,1,1
2839,12798273,,,,,,,,0,,,,,0,,,0,0,,,,,,0,,0,0,,,,,,,,0,,0,,,,,0,0,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,0,0,1,,0,,0,,0,0,0,0,1,0,1,1,0
1472,20466935,0,,0,,,0,,,,,,,,,,0,,,,,0,,,,0,,,,,,,,0,0,0,,,,0,,,0,0,,,,,,,,0,,0,,0,,,,,0,0,,,,,,0,,,,,,,0,,,,,,1,,,,0,,0,,,0,1,0,1,0,1,0,0,0
1375,29205798,0,0,0,,,,,,,0,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,,0,,0,,,0,0,,,,0,0,0,,,,,,,,,,,,1,,,,,0,,,0,0,,,,,0,,0,,,,,0,,0,,,0,1,0,0,0,0,0,0,0
522,41482302,0,,,0,,0,,,,,,,,,,0,,,0,,0,0,,,0,,,,,0,,,,,,,0,,,,,0,0,1,,,,,,0,,0,,,,,,,,0,,,0,0,,,,,0,,,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,1,0,1,0
3332,32328095,,,0,,,,,,,,,,,0,,0,0,0,0,,,0,0,,,0,,,,0,,,,,,,,,,,,0,,,,0,0,,,,,0,,,,,,,,,,,,,,,0,,0,,1,,0,,0,,,,,,,,0,0,0,,,,0,0,0,0,1,0,0,0,0
424,19503165,,0,0,0,,0,,0,,,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,0,0,,,,1,0,0,,,,,,0,0,,0,,0,,,0,,,,,,,0,,,,,0,,,,,,,0,0,0,0,0,0,1,1,1,1
2911,43521236,,0,0,0,,,,,0,,,0,,,,0,,,,,,,,,,,0,,0,,0,,,,,,,,,0,,,,0,0,,0,,,,,,,0,,,0,,,1,0,0,,,,,,,,,0,,,,,0,,,,,,0,,,,,,0,1,1,1,1,1,1,1,1,1
1566,32296587,,,,,,,,,,,,,,,,1,0,,,0,,,,,0,,,0,,,,,0,0,,0,0,,0,0,,,,0,,,,,,,0,0,,,0,,,,0,,,0,,,,,,,,,,0,,,,,0,,,,,,,0,0,,0,,0,0,0,0,0,1,0,0,0
2182,40267143,,,,,,,,,,,0,0,,,0,,0,,,,0,1,,,0,,,0,,,,,,0,0,,0,,,,,,0,,,,0,0,,,,,,,,0,,,,0,,,,,,,,,,0,,,0,0,,,,0,,,,0,,0,,,,,1,0,1,0,1,1,1,1,1
350,30387190,,,,,,,0,0,,,0,,,,0,,,,,,,,1,,0,,0,,0,0,,,0,,,0,,,,,,,,0,,,,0,,,,,,,,0,,,0,0,,0,,0,0,,,,,,,0,,,,,,,0,,,,,,,,,0,1,1,1,1,1,1,1,1,1
1739,439472,0,,0,,,,,,0,0,,,0,,,,0,,0,,,0,,,,,0,,,,,,0,,0,,,,,1,,0,,,,,,,,,,,,,,0,0,,0,,,,,,0,,0,0,,,0,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0
842,3103148,0,,,0,,0,,,,,,0,,,,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,0,,,,0,,,0,,,,,,0,,,,0,0,,0,,,,,,,,,0,,,0,,,0,,,,,,1,0,0,,,0,,0,0,1,0,0,0,1,1,1
1739,11581207,,,,,,,0,,,,,0,,,,,,0,,,,,,,,,,,,,,,1,,0,,,,,,,,0,,,,,0,0,0,0,0,,,,0,,,0,0,,,0,0,0,,,,,0,0,,,,,,,,,,0,,0,,0,,,,0,1,0,0,0,0,0,0,0
625,2093298,0,0,,,,,,,,,,0,,,0,,0,,,,,0,,,0,,0,,,,,,,,,,,,,,0,0,,,,0,0,,,,,,0,0,,,,,,0,0,0,,,,0,,,,1,,0,0,,,,,0,,,,,,,,,,,0,0,0,0,0,1,0,0,0
76,509601,,,,,0,,,0,,,,,,0,,,,0,,,0,,,,,,0,,,,,,,,,,1,,,0,,,,0,,,0,,,,0,,,,0,0,,,0,,,0,0,,,,,0,,,,,0,,,,0,,,0,,0,,0,,,,,0,0,1,1,0,0,0,0,0
1553,1603732,,,,,,0,0,,,,,,,,0,,0,,0,,1,,,,,,0,0,,,0,,,,,0,,,0,0,,,,,,0,0,,,0,,,0,,,,,,,0,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,0,,,0,0,0,0,0,1,1,1,0
1188,42850606,0,,0,,,,,,,,0,,,,0,,0,,,,,,,,,,,,,0,,,,,0,,,,0,,0,,,,0,,,0,0,,,,0,0,,1,,,,,0,,,,,,,0,0,,,,0,0,,,,,,,,,0,,,,,0,1,0,0,1,0,0,0,0,0
3123,30787286,,,,,,0,0,,,,,0,0,,,,0,,,,,,,,,,,0,,,0,,0,,0,,,,0,,,,0,,,,,,0,,0,,,,,,1,0,,,,0,,,0,,,,,,0,,,0,,,,,,0,,0,,,,,,0,0,0,0,0,0,1,0,0,0
2148,33926434,0,0,,,,,,0,,,0,,,,,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,0,,,,,,,,,0,1,,,,0,0,,0,,,,0,,,0,0,,,0,0,0,0,,1,0,1,0,1,0,0,0,0
1195,19254797,,,,,,,0,,,,0,,0,0,0,,,,,,,,,,,,,0,,,,0,,,,,,,,1,,,,,,,,0,,0,0,,0,,,,,,,,0,,0,,,,0,,,,,,,,0,,0,,,0,0,,0,,0,,,0,0,1,0,0,0,0,0,0,0
3111,32846348,,,,,1,,0,,0,0,,,,,,0,0,,,0,,0,0,,,,,0,0,,0,,,,,,,0,,,,,,,0,,,,,0,,0,,,,,,,,,,,0,0,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,0,0,0,0,0,1,0,0
3332,15654673,,,0,,,0,,,0,,,,,,,0,,,,,,0,,0,,,,,1,0,,,,,,,,,,,,0,,0,,,,,0,0,0,0,,0,,,,0,,,,,,,0,,,,,0,,,,,,0,,,,,0,,0,,,,0,,0,0,0,0,1,0,0,0,0
392,23384011,,,0,0,,,0,,,,,,0,,,,0,,,,,0,,0,,,,,,1,,,,,,0,0,,,,,0,,0,0,,,,0,,0,,0,,,,,,,,,,,,,0,,0,,,,,,,0,0,,,,,,,0,,,0,,,0,0,0,0,0,1,1,0,1
2888,15184482,0,,,,,0,,,,,0,,,0,0,,,,0,,0,0,,,,,,,,,,,,,0,0,,,,,,0,0,,,0,,,,,,,,,0,,,0,0,,0,,,,,,0,,0,,,1,,,0,,,,,,,,,,0,,,,1,0,0,0,0,1,0,1,1
242,15369188,,,,,,0,0,0,0,,,,,,,,0,0,,0,,,0,,0,0,,,,1,,,,,,0,,,,,0,,,,,,,,,,0,,,0,,,,,,,,0,0,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,0,0,0,0,0,0,1,0,0
1282,36814074,0,0,,,0,0,,,,0,0,,,,,,,,,,,0,,,,,,,,,0,,,1,,,,,,0,,,,,,,,,,0,0,,0,,,,0,,,0,0,,,,0,,,,,,,,,0,,,0,,,,0,,0,,0,,,,0,0,0,0,1,0,0,0,0
2198,23168657,,0,,,,,,,0,0,,,,,,,,,,,,0,,,,,,,,,0,0,,,0,,,,,,0,,0,0,0,,,,0,,,0,,0,,,,,0,,,1,,,,0,0,,,,,0,,,,0,0,,,,,,,,0,,,,0,0,0,0,0,1,0,0,0
3333,32356014,,,,0,,,,,,,,,0,,,,0,,0,,0,0,,0,,,0,,,,,0,,,,,,0,,,,0,0,,,,0,,0,,0,,,,,,,,0,0,,,,,,,0,,,,0,,,,,,,,0,,,,,1,,,,0,0,0,0,0,1,0,0,0,0
49,34105802,,,0,,0,0,,,,,0,,,,0,,,,,,,,,,0,,,0,0,,,,,,,,,0,,,,0,0,,0,,,,,,1,,0,,,,,,,,,0,,,,,,0,,,0,,,,,0,,,0,,0,,0,,,,,0,1,1,1,1,1,1,1,1,1
232,7086630,,,,,,,,,0,,,,0,0,0,1,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,0,0,,,,,,,0,,,,,0,,0,,,,,,,,,,0,,,,0,,0,,0,0,,,,0,,,0,0,0,0,1,0,0,0,1
350,20471577,0,0,,0,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,0,0,,,,,,,0,0,,0,,,0,0,0,,0,,,,,,0,0,,,,,,,,,,,,,1,,,,,,,,0,0,,,,0,,0,0,,,1,1,1,1,1,1,1,1,1
3332,32316106,0,,,,,,,,,,,0,0,1,,,,0,,,0,,,0,,,,0,,,0,,0,,,,0,,,,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,0,,0,,,,,0,0,,,,0,,,0,,,,,,,0,0,1,0,0,0,0,0,0,0
1770,38751606,0,0,,,,0,,,,0,,,,0,,,,,,,0,,,,,,,,,,0,,,0,,,,0,,1,,,,,,,,,,,,0,,,,,,0,0,0,0,0,,0,,,,,0,,,0,,,,,,0,,,,,0,,,,,0,0,0,1,0,0,1,0,0,0
1607,417163,,,,,,,,,,,,0,0,,,0,,,0,,0,,,0,0,,,0,,,0,,0,,,,,,0,,,,,,,,,1,,,,,0,,,,0,0,,0,,,,,,,,,0,,,,0,,0,,,0,,0,,0,,,,,,,1,1,0,0,1,1,1,0,0
242,15465040,0,0,,,,,,,0,,,,,,,0,0,0,,,,,,,,,,,0,,,0,0,0,,,,0,,,,,,0,,0,,,,,,,,,,,0,,,,0,,,0,1,0,,,,,,,,,,,,,,,,,0,0,0,,,0,0,0,0,0,1,1,0,0,1
2434,1271196,,,,,0,,,,,,,0,0,,,,,,,,,,,,,,,,0,,0,,,,0,,,,,,0,,0,1,,,0,0,,0,0,,,,0,,,,0,,0,,,,,,,,,0,,,,,,,,,,,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,1
1770,41482291,0,,,,,,,,,,,,,0,,0,,,,,,0,,,0,0,,,,0,,0,,,0,0,,,0,,,,,,,0,0,,,,,,,,,,,,,,,0,,,1,,0,,0,,,,0,,,0,,,,,,0,,,,,0,0,1,0,0,0,0,1,0,0,0
2434,22125318,,,,,,,,,,0,,0,0,0,,,,,0,,,,,,,0,,,,,1,,,0,0,0,,,,,,0,0,,,,,,,,,0,,,0,,,,,,,,0,0,,0,,,,,0,,,,,,0,,,0,,,,,,,0,0,0,1,0,0,0,0,0,0,0
2152,2422274,,,,0,,,0,,,,,,,,,,,,0,0,,,,0,0,0,,,0,,,,,,,,,,,,0,,,,,,,1,0,,0,,0,0,,,0,,,,,0,,0,,,,,,,0,,0,,,,,0,,,,,,0,0,,,,0,0,0,0,0,0,0,0,1
231,43352778,0,,,,,0,,0,,,,,0,,,0,,,0,,,,0,,0,,,0,,0,,,,,,,,,,,0,,,,0,0,,,,,,,,,,0,1,0,,,,,0,,,0,,,0,0,,,,,,,0,,,,,,,,,0,,,0,0,0,0,0,1,1,0,0
2784,38021038,,,,0,0,,0,,,,,,,,,,,,,,0,,,0,,,0,,,,,0,,0,,,,,,,,0,0,,,,0,,,0,,,,0,0,,0,,,0,,,,,,,,,0,0,,,,,,0,,,,,,0,,,0,1,,,0,0,0,0,0,0,0,1,0
743,35588308,,,,0,,0,0,,0,0,0,,,,,,,,0,,,,,,,,,,0,0,,0,,,,,,0,,,,,,0,,,0,,,,,,,0,1,,,,0,,0,0,0,,,,,,,,,,,,,0,,0,,,,,,0,,,,,1,0,0,0,1,0,1,0,0
523,32042620,,,0,,,,,,,,,,0,,,,,,,,,,,0,0,,0,,,,,,,,,,0,0,,,0,,0,,,,0,,0,,,,,0,,,,0,,,,,0,,1,,,,0,,0,,,,0,,0,0,,,,0,,,,,,0,0,1,0,0,1,1,0,0,0
75,29830114,,,,,,,,,,,0,,,,0,0,,,,,0,,,,,,,,0,0,,,,,0,,,,,,,,,,,0,0,,,0,,,0,,0,,,,0,0,,0,,,,,,0,0,0,,,,0,,,1,,,,0,,,,,,0,,0,0,1,0,0,0,1,0,0
2135,485116,,,0,,,0,,,,1,0,0,,0,,,,,0,,0,,,,,,,,0,,0,,,,,,,,0,,0,,,,,0,,,,,,,,,,,,,,0,0,,0,,,,,,0,0,,,,,0,,,,,,,,,0,0,,0,,1,0,0,0,1,1,1,0,1
350,16814978,1,,,,,,,0,,,0,,,,,0,,,,,,,,0,,,,,0,0,0,,,,0,0,0,,,,0,,,,,,,0,,0,,,,,,,0,0,,,0,,,,,,,,0,,,,,,,,0,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,1
1136,32486244,0,,0,,0,,,,,,0,,1,,0,,,,0,,,,,0,,,,,0,0,,,,0,,0,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,0,0,,,,,,,0,,,,,,,,0,0,,0,,,,0,0,0,0,1,0,0,1,0,0,0
231,43352778,0,,,,,,0,0,0,,,,,,,,0,,,,,,0,,,,,,0,1,,,0,,,0,0,,,0,,,,,0,,,0,,,,,0,,,,,,,,,,0,,,,,,0,,,,,,0,0,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0
2434,16701975,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,,,0,,,,,0,1,,0,,,,0,0,,,,,,,,,,,,0,0,,0,,,,0,,0,,,0,,,,0,0,0,,,,,,,,0,0,,,0,0,,,,0,0,0,0,0,1,0,0,0
2374,35497329,,0,0,,,,0,,,,,,,,,,,1,0,,,,,,0,0,,0,0,,,,0,,,,,,,0,,,,,,0,,,,0,,,0,,,0,,,,0,,,,,,,,,0,0,0,,,0,,,,,,,,0,,,,,,0,0,1,0,0,0,0,0,0,0
73,29305484,0,0,0,,,,,,,,,,,0,0,,,,,,0,0,,,,,,,0,0,,,,,,,,,0,,,,,,,,,,,,0,0,,,,,,,,,,,,,,0,0,1,,0,0,0,0,,,0,,,,,,,,,0,,,0,0,1,0,0,0,0,0,0,0
378,21958395,,,,1,,,,,,,0,,,,0,,0,,0,,0,,,,,,0,,,,,,0,0,,0,,,,,,0,,0,,,,,,,,,,0,,0,,,,0,0,0,,,,,,,,0,,,,0,,,,,,,0,,,,0,,0,,0,0,0,0,1,1,1,0,0
1394,18587170,,,,,,,0,,,,,,,,,0,0,,,0,,,,,,,1,,,0,,0,,0,0,,,,,,,,,0,,,0,0,0,,,,,,,,0,,,,0,,,0,,,,,,0,,,,,,,,,0,0,,,,,,0,0,0,0,0,0,0,1,0,0,0,0
311,3125613,,,,0,,0,,,,,0,,,1,0,,,,0,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,,,,,,,0,,,,,,,,,0,0,,,,0,0,0,,,,,,,,,,,,0,,,,0,,,0,0,,0,0,0,0,0,1,0,0,0,0
3336,9189368,,,,,,,,0,,,,,,,,,,,0,,,,0,0,,,0,0,,,0,,,,,,,,,0,,,,1,0,,0,,0,,0,,,,0,0,,,,,0,0,,,,,,,,,,,,,,0,0,,,0,,,,,0,,,0,1,1,0,1,1,0,0,0,0
75,42946940,,0,,,,,,,,,0,,0,1,,,,,0,,,0,,,0,0,,,,,,,,0,,0,,,,0,,0,,,,,0,,0,0,,,,,,,,,0,0,,,,,,,,,,0,,,,0,,,,,,0,,,,0,,,0,,1,0,0,1,0,0,0,1,0
2945,10802113,0,,,,0,0,,0,,0,,,,,,,,,,,,,,,,0,,0,,,,,,0,,,,0,0,0,0,,,,,,,0,,,,0,,,1,,,,,0,0,,,,0,,,,,,0,0,,,,,,,0,,,,,,,,,0,0,1,0,0,0,1,0,0,0
2434,31594216,,,,,0,,,,,,,0,,,,,,,0,,,,,1,,0,,,0,,,,,,,,,,,,,,,,,0,,0,,,,0,,0,,,0,,0,,,,,0,,,,0,,0,,0,,,,,0,,,0,,0,,0,,,0,0,0,0,0,0,0,1,0,0,0
1065,13905748,,,,,0,0,,0,0,0,,,,,,,,,,,,0,,0,,,,1,,,,0,,,,,,0,,0,0,0,,,,,,,,0,,,0,,,,,0,,,,,,,,,,,0,,,,,,,0,,,0,0,,0,0,,,,,,0,0,0,0,0,0,1,0,0
2636,132205,,,,0,,,0,0,0,,,,0,,,,,,,,,,,,,,1,,,,,,,0,,0,,0,,,0,,,,,0,0,0,,,,,0,,,,,,,0,,,,,,,,0,,0,,,,,,,,,,,0,0,0,,0,,0,,1,1,1,0,0,0,1,0,0
1394,18587237,,,,,0,,0,0,,,,,0,0,,,,,0,0,,,,,,0,,,,,,0,,0,,0,,,,0,,,,,0,,,,,,,,,,,0,0,,,,,1,0,,,,,,,,0,,,,,,0,,,,0,,0,,0,,,,0,0,0,0,1,0,0,0,0
2784,44476531,,0,,0,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,0,0,,,,,,,,0,,,,,,,0,0,,0,,0,0,,,0,,,,,,1,0,,,0,,,,0,,0,,,0,,,,0,0,0,0,0,0,0,1,0
350,14180071,,,,0,,,0,,,,,,,,,0,0,,,0,,,,,,,,0,,,,,0,,0,,0,,,0,0,,,0,0,0,,,,0,,0,,1,,0,,,,,,,,,,0,,,,,,,,0,,,,,,0,,,,,,0,,,1,1,1,1,1,1,1,1,1
625,20495,,0,0,,0,,,,,,,,,,,,0,,0,,0,,,,,,0,,,,,0,,0,,,,0,0,1,,0,,,,,0,,,,,,0,0,,,,,,,,0,,0,,,,,,,,,0,,,,,,0,0,0,,,,,,,,0,0,0,0,0,1,0,0,0
2152,1081318,,0,,0,0,,0,,,,0,0,,,0,,,,,0,0,,0,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,0,,0,0,,,,,,,0,1,,,,,,0,,,0,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0,1
739,22817843,,,0,,,0,,,,,0,,,,,,,0,0,0,,0,,,0,,,0,,,,,,0,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,0,,0,,,,,,,,,,,,,,1,,0,,,,,0,0,,,0,0,0,1,0,0,0,0,0,0,0
2137,6531873,,,,0,0,,,,,,,0,,,1,,,,,,,,,,,,0,0,0,,,,,0,,0,,,,,,,,0,,,0,,,0,,,,,,,,0,,,,,,,0,0,,,,,,0,,,,,,0,,0,0,,,0,0,,,0,0,0,0,0,0,0,1,0,0
2434,3125613,,,,,,,,,,,0,,0,1,,,,,,,,,,,,,,,,,,,,0,,0,,,,,0,0,0,,,,0,,,,0,,,,,,,,0,,,,0,,,,,0,,,0,,0,,,,0,,,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,1
913,23460351,0,,,,,,,,,,,0,0,,0,0,0,,,,,,,,,,,,0,,,0,,,,,,,,0,,0,,,,,,,,0,,,0,,,,0,0,,,,,0,0,0,,0,,,,,,,,0,,1,,0,,,,,,,,,0,1,0,0,1,0,0,1,0,0
3335,16114341,0,,,0,,0,,,,,,,,,,,0,0,,0,,,,,,,0,,0,,,,,0,0,0,,,,,,,0,,,,,,,,,1,,0,,,0,,,0,,,,0,,,,,0,,0,,,,,0,,,,,0,,,,,0,,,0,0,0,1,0,0,1,1,0
3332,32316102,,,,,,0,,,,,1,0,,,,0,0,0,,0,,,0,,,,,,,,0,0,,,,,0,,,,,,,,,0,,,,,0,0,0,,,0,,,0,,,,,,0,0,,,,,,0,,,,,0,,,,,,,,0,,,,0,0,0,0,1,0,0,0,0
40,39791194,,,,0,,,,,0,,,,1,,0,,0,0,,,0,,,,,,,0,,,0,,,0,,,,0,,,0,,,,,,,,,,0,,0,0,,,,0,,,,0,,,,,,,,0,,,0,,,,,,0,,,,,0,,0,,,1,0,1,0,0,0,1,0,0
